INFO 2012-03-27 00:12:00,993 oauth 9638 -1222571152 version=1.0
INFO 2012-03-27 20:35:05,355 authentication 4388 -1222198416 params is {}
INFO 2012-03-27 20:35:05,356 authentication 4388 -1222198416 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='YIh6AKInuA5/6RcNwMoUgjw5w0o=', oauth_timestamp='1332851705', oauth_nonce='hmhxv3re11o542zrmp', oauth_version='1.0'
INFO 2012-03-27 20:37:03,651 authentication 4420 -1222190224 request.method is POST
INFO 2012-03-27 20:37:03,651 authentication 4420 -1222190224 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='/59Dsvo20dJ0e6hXBvLr8mreKmQ=', oauth_timestamp='1332851823', oauth_nonce='bhmmdkdmc3vabttdnq', oauth_version='1.0'
INFO 2012-03-27 20:38:32,371 authentication 4451 -1222714512 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='Bi9Qwb2OU7DftCTNVrgX23tnh0s=', oauth_timestamp='1332851912', oauth_nonce='j21l722cmhjs7pyykm', oauth_version='1.0'
INFO 2012-03-27 20:41:27,099 authentication 4508 -1222259856 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='SkyFCwaeIfC5viW/9lW7iKQpOIg=', oauth_timestamp='1332852086', oauth_nonce='0dv8z19bm18fotizsm', oauth_version='1.0'
INFO 2012-03-27 20:41:27,100 authentication 4508 -1222259856 in oauth_access_token, it get the token now
INFO 2012-03-27 20:42:57,866 authentication 4545 -1222866064 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='uSEJYuMjqLu6tr8V9mjVjcc0OuA=', oauth_timestamp='1332852177', oauth_nonce='wygk67j7os7jjgu0ro', oauth_version='1.0'
INFO 2012-03-27 20:46:46,803 authentication 4592 -1222763664 in send_oauth_error, key is WWW-Authenticate
INFO 2012-03-27 20:46:46,804 authentication 4592 -1222763664 in send_oauth_error, value is OAuth realm="OAuth"
INFO 2012-03-27 20:46:46,804 authentication 4592 -1222763664 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 20:46:46,823 authentication 4592 -1222763664 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='7De79tFRZ0nIZQQLryIyaJCNYGk=', oauth_timestamp='1332852406', oauth_nonce='j1jhpkqmyigj3jimw7', oauth_version='1.0'
INFO 2012-03-27 20:46:46,824 authentication 4592 -1222763664 in send_oauth_error, key is WWW-Authenticate
INFO 2012-03-27 20:46:46,825 authentication 4592 -1222763664 in send_oauth_error, value is OAuth realm="OAuth"
INFO 2012-03-27 20:46:46,825 authentication 4592 -1222763664 in send_oauth_error, response.content is OAuth version '1.0' not supported.
INFO 2012-03-27 20:47:34,379 authentication 4592 -1222763664 request.META["Authorization"] is OAuth x_auth_username='tom', x_auth_password='tom', oauth_consumer_key='2Tk7LcRnykRdTV4PCe', oauth_signature_method='HMAC-SHA1', oauth_signature='84ZfrzYpsfOaGDehlkgyMZ/FoYg=', oauth_timestamp='1332852454', oauth_nonce='cdcykoycqgb50gws5c', oauth_version='1.0a'
INFO 2012-03-27 20:47:34,380 authentication 4592 -1222763664 in send_oauth_error, key is WWW-Authenticate
INFO 2012-03-27 20:47:34,381 authentication 4592 -1222763664 in send_oauth_error, value is OAuth realm="OAuth"
INFO 2012-03-27 20:47:34,381 authentication 4592 -1222763664 in send_oauth_error, response.content is OAuth version '1.0a' not supported.
INFO 2012-03-27 20:47:55,989 authentication 4660 -1222911120 in send_oauth_error, key is WWW-Authenticate
INFO 2012-03-27 20:47:55,989 authentication 4660 -1222911120 in send_oauth_error, value is OAuth realm="OAuth"
INFO 2012-03-27 20:47:55,990 authentication 4660 -1222911120 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 20:47:56,008 authentication 4660 -1222911120 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=8N0iw7EaAqciGTd952AjI9JkHIE=, oauth_timestamp=1332852475, oauth_nonce=0ot998zgeab70wi9a4, oauth_version=1.0a
INFO 2012-03-27 20:47:56,009 authentication 4660 -1222911120 in send_oauth_error, key is WWW-Authenticate
INFO 2012-03-27 20:47:56,009 authentication 4660 -1222911120 in send_oauth_error, value is OAuth realm="OAuth"
INFO 2012-03-27 20:47:56,010 authentication 4660 -1222911120 in send_oauth_error, response.content is OAuth version 1.0a not supported.
INFO 2012-03-27 20:48:27,045 authentication 4689 -1222485136 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 20:48:27,064 authentication 4689 -1222485136 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=ORiCdlgF+nOEod1rV1HVYBK2Rqw=, oauth_timestamp=1332852506, oauth_nonce=vwt8pt6joekyorc24w, oauth_version=1.0a
INFO 2012-03-27 20:48:27,064 authentication 4689 -1222485136 in send_oauth_error, response.content is OAuth version 1.0a not supported.
INFO 2012-03-27 20:48:47,750 authentication 4689 -1222485136 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=10YjVErOecgAt4GaTxc08tMOo8U=, oauth_timestamp=1332852527, oauth_nonce=x9rn9tzz0n0gxuuh1v
INFO 2012-03-27 20:48:48,212 authentication 4689 -1222485136 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dx9rn9tzz0n0gxuuh1v%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852527%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 20:50:38,720 authentication 4689 -1222485136 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_timestamp=1332852638, oauth_nonce=soi26iosd8vtlvwjvh
INFO 2012-03-27 20:50:39,168 authentication 4689 -1222485136 in send_oauth_error, response.content is Missing signature.
INFO 2012-03-27 20:51:17,862 authentication 4843 -1222956176 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 20:51:17,882 authentication 4843 -1222956176 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=GA5AZSQRMG0agCmfd0a2cX9Mces=, oauth_timestamp=1332852677, oauth_nonce=qrkja1ctmdcduwd0yp
INFO 2012-03-27 20:51:18,369 authentication 4843 -1222956176 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dqrkja1ctmdcduwd0yp%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852677%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 20:55:34,106 authentication 4843 -1222956176 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&x_auth_username%3Dtom%26x_auth_password%3Dtom%26oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_signature%3D%26oauth_timestamp%3D1332852934%26oauth_nonce%3Dvxvwn1ee53j5j2c1t1, oauth_timestamp=1332852934, oauth_nonce=vxvwn1ee53j5j2c1t1
INFO 2012-03-27 20:55:34,593 authentication 4843 -1222956176 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dvxvwn1ee53j5j2c1t1%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852934%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 20:56:22,167 authentication 4843 -1222956176 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dvxvwn1ee53j5j2c1t1%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852934%26x_auth_password%3Dtom%26x_auth_username%3Dtom, oauth_timestamp=1332852982, oauth_nonce=a43oymwf7560y03f9b
INFO 2012-03-27 20:56:22,649 authentication 4843 -1222956176 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Da43oymwf7560y03f9b%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852982%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 20:58:15,147 authentication 5143 -1222775952 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 20:58:15,165 authentication 5143 -1222775952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dvxvwn1ee53j5j2c1t1%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852934%26x_auth_password%3Dtom%26x_auth_username%3Dtom, oauth_timestamp=1332853095, oauth_nonce=qhz1vg82ks2w6qpso7
INFO 2012-03-27 20:58:15,683 authentication 5143 -1222775952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dqhz1vg82ks2w6qpso7%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332853095%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 20:58:42,705 authentication 5212 -1222771856 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 20:58:42,723 authentication 5212 -1222771856 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dvxvwn1ee53j5j2c1t1%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852934%26x_auth_password%3Dtom%26x_auth_username%3Dtom, oauth_timestamp=1332853122, oauth_nonce=l67rdsu2mmuacvm15v
INFO 2012-03-27 20:58:43,183 authentication 5212 -1222771856 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dl67rdsu2mmuacvm15v%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332853122%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:01:16,332 authentication 5239 -1222886544 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:01:16,351 authentication 5239 -1222886544 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332853276, oauth_nonce=0szaz27yy08y58w8w1
INFO 2012-03-27 21:01:16,828 authentication 5239 -1222886544 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3D0szaz27yy08y58w8w1%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332853276%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:02:26,769 authentication 5332 -1222587536 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:02:26,786 authentication 5332 -1222587536 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332853346, oauth_nonce=qo0lpjyfpo5ay0ny4v
INFO 2012-03-27 21:02:27,351 authentication 5332 -1222587536 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dqo0lpjyfpo5ay0ny4v%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332853346%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:04:57,839 authentication 5368 -1222665360 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:04:57,870 authentication 5368 -1222665360 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332853497, oauth_nonce=q23lo91pfcx32e1tgd
INFO 2012-03-27 21:04:57,881 oauth 5368 -1222665360 in fetch_access_token, version is 1.0
INFO 2012-03-27 21:04:57,882 oauth 5368 -1222665360 in fetch_access_token, consumer isConsumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 21:04:58,341 authentication 5368 -1222665360 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dq23lo91pfcx32e1tgd%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332853497%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:06:12,058 authentication 5402 -1222296720 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:06:12,077 authentication 5402 -1222296720 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332853571, oauth_nonce=6dvi2z2m6dwc6x8xzr
INFO 2012-03-27 21:06:45,467 authentication 5433 -1222136976 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:06:45,484 authentication 5433 -1222136976 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332853605, oauth_nonce=rzcjc4fagip88a5h8s
INFO 2012-03-27 21:06:45,490 oauth 5433 -1222136976 in fetch_acces_token, verifier is 
INFO 2012-03-27 21:06:45,964 authentication 5433 -1222136976 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Drzcjc4fagip88a5h8s%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332853605%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:13:42,801 authentication 5514 -1222431888 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:13:42,819 authentication 5514 -1222431888 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854022, oauth_nonce=w90roi08yra5e6jmnb
INFO 2012-03-27 21:13:42,826 oauth 5514 -1222431888 in get token, raise error, consumer is Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 21:13:43,278 authentication 5514 -1222431888 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dw90roi08yra5e6jmnb%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332854022%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:16:09,847 authentication 5561 -1222075536 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:16:09,865 authentication 5561 -1222075536 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854169, oauth_nonce=c2ntx45rhsh9h2tmqe
INFO 2012-03-27 21:16:09,872 oauth 5561 -1222075536 self.data_store is <piston.store.DataStore object at 0x9cd7a6c>
INFO 2012-03-27 21:16:10,479 authentication 5561 -1222075536 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dc2ntx45rhsh9h2tmqe%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332854169%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:17:42,272 authentication 5613 -1222837392 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:17:42,301 authentication 5613 -1222837392 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854262, oauth_nonce=prh3930pig05tv291z
INFO 2012-03-27 21:17:42,311 oauth 5613 -1222837392 self.data_store is <piston.store.DataStore object at 0x9c25aac>
INFO 2012-03-27 21:19:50,146 authentication 5649 -1222526096 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:19:50,172 authentication 5649 -1222526096 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854389, oauth_nonce=rfk216ulz2ll1of0ys
INFO 2012-03-27 21:19:50,183 oauth 5649 -1222526096 self.data_store is <piston.store.DataStore object at 0xa931a6c>
INFO 2012-03-27 21:19:50,770 authentication 5649 -1222526096 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Drfk216ulz2ll1of0ys%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332854389%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:20:41,596 authentication 5682 -1222792336 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:20:41,614 authentication 5682 -1222792336 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854441, oauth_nonce=qe4lkt3hreois5wfya
INFO 2012-03-27 21:20:41,620 oauth 5682 -1222792336 in _get_token else
INFO 2012-03-27 21:20:41,622 oauth 5682 -1222792336 self.data_store is <piston.store.DataStore object at 0x8cb2a6c>
INFO 2012-03-27 21:20:42,126 authentication 5682 -1222792336 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dqe4lkt3hreois5wfya%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332854441%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:26:40,226 authentication 5733 -1222988944 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:26:40,245 authentication 5733 -1222988944 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854800, oauth_nonce=1q9cuwqol70srdwm2w
INFO 2012-03-27 21:26:40,252 oauth 5733 -1222988944 self.data_store is <piston.store.DataStore object at 0x9edaa6c>
INFO 2012-03-27 21:26:40,687 oauth 5733 -1222988944 in _get_token, user is tom
INFO 2012-03-27 21:26:40,906 authentication 5733 -1222988944 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3D1q9cuwqol70srdwm2w%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332854800%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:28:32,777 authentication 5771 -1222489232 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:29:23,440 authentication 5799 -1222083728 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:29:23,459 authentication 5799 -1222083728 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332854963, oauth_nonce=atzxj0c3ec7xkykv6f
INFO 2012-03-27 21:29:23,467 oauth 5799 -1222083728 self.data_store is <piston.store.DataStore object at 0xa3f5a8c>
INFO 2012-03-27 21:29:23,733 oauth 5799 -1222083728 in _get_token, user is tom
INFO 2012-03-27 21:29:23,863 oauth 5799 -1222083728 in _get_token, token is Request Token yRw7Vqpd84DUb6ZMKq for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 21:29:23,985 authentication 5799 -1222083728 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Datzxj0c3ec7xkykv6f%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332854963%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:34:53,477 authentication 5913 -1222796432 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:34:53,498 authentication 5913 -1222796432 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332855293, oauth_nonce=n5vu5mcrngh0idrlet
INFO 2012-03-27 21:34:53,506 oauth 5913 -1222796432 self.data_store is <piston.store.DataStore object at 0xa87ea6c>
INFO 2012-03-27 21:34:53,790 oauth 5913 -1222796432 in _get_token, user is tom
INFO 2012-03-27 21:34:53,909 oauth 5913 -1222796432 in _get_token, token is Request Token A68NcKuNLe2XxUmmPt for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 21:34:54,032 authentication 5913 -1222796432 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dn5vu5mcrngh0idrlet%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332855293%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:37:44,339 authentication 6067 -1222210704 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:37:44,359 authentication 6067 -1222210704 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332855464, oauth_nonce=yiqgjjv6kvfuoii01q
INFO 2012-03-27 21:37:44,365 oauth 6067 -1222210704 in _get_token else, token_type is request
INFO 2012-03-27 21:37:44,367 oauth 6067 -1222210704 self.data_store is <piston.store.DataStore object at 0x9195a6c>
INFO 2012-03-27 21:37:44,635 oauth 6067 -1222210704 in _get_token, user is tom
INFO 2012-03-27 21:37:44,755 oauth 6067 -1222210704 in _get_token, token is Request Token GwfnYTmBQfgr6QzGqM for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 21:37:44,955 authentication 6067 -1222210704 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dyiqgjjv6kvfuoii01q%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332855464%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 21:43:05,071 authentication 6124 -1222505616 in send_oauth_error, response.content is Invalid request parameters.
